C_ID,C_EquipmentSpend,C_ApparelSpend,C_FootwearSpend,C_Gender,C_Age,C_State,C_Area,C_DeviceType,C_ShoppingCart,C_EmailAd,C_ShoppingDuration,C_TimeOfShopping,C_Number_of_Orders,C_Reviews,C_OrderToDelivery,C_Payment,App_Discounts,App_Tenure,App_Referral
CXAUQ_2567,40,112,338,M,41,ACT,Urban,Phone_iOS,Browser,Monthly,0,6:00 PM - 12:00 AM,13,3,3,eWallet,N,0,0
CXAUQ_407,40,193,0,M,20,VIC,Urban,Phone_iOS,Browser,Monthly,3,12:00 PM - 6:00 PM,3,1,3,eWallet,N,0,0
CXAUQ_1113,40,233,70,M,20,WA,Urban,Phone_Android,App,Weekly,29,12:00 AM - 6:00 AM,1,3,3,eWallet,Y,19,8
CXAUQ_933,900,171,0,F,59,QLD,Rural,Phone_Android,Browser,Monthly,2,12:00 AM - 6:00 AM,3,4,4,BNPL,N,0,0
CXAUQ_94,300,197,249,F,39,VIC,Urban,Phone_iOS,Browser,Daily,7,12:00 PM - 6:00 PM,1,2,3,eWallet,N,0,0
CXAUQ_2822,40,54,307,F,37,WA,Urban,Phone_Android,Browser,Daily,4,6:00 PM - 12:00 AM,1,4,3,eWallet,N,0,0
CXAUQ_905,750,178,464,F,52,VIC,Urban,Tablet_Android,App,Monthly,3,12:00 AM - 6:00 AM,13,5,4,Card,Y,16,0
CXAUQ_1052,271,94,0,M,64,QLD,Rural,Tablet_iOS,Browser,Daily,49,12:00 PM - 6:00 PM,3,2,4,Card,N,0,0
CXAUQ_1787,40,153,355,M,39,TAS,Urban,Phone_Android,App,Weekly,31,6:00 PM - 12:00 AM,3,3,2,BNPL,Y,3,0
CXAUQ_600,40,178,264,F,24,SA,Urban,Tablet_iOS,Browser,Monthly,32,12:00 PM - 6:00 PM,4,4,3,eWallet,N,0,0
CXAUQ_1979,1100,150,220,F,47,ACT,Urban,Tablet_Android,Browser,Weekly,51,6:00 AM - 12:00 PM,10,5,4,BNPL,N,0,0
CXAUQ_2329,700,143,168,M,38,VIC,Rural,Phone_Android,Browser,Monthly,35,6:00 AM - 12:00 PM,6,3,4,eWallet,N,0,0
CXAUQ_1763,1050,169,106,F,46,NSW,Urban,Tablet_Android,App,Daily,26,6:00 PM - 12:00 AM,3,3,4,eWallet,Y,12,8
CXAUQ_15,40,297,284,F,30,VIC,Rural,Phone_iOS,App,Daily,53,12:00 PM - 6:00 PM,2,2,3,BNPL,Y,4,0
CXAUQ_2417,1150,297,134,F,57,NSW,Urban,Tablet_Android,App,Monthly,10,6:00 AM - 12:00 PM,14,3,4,eWallet,Y,14,0
CXAUQ_1351,40,188,311,M,41,SA,Rural,Phone_iOS,App,Monthly,33,6:00 PM - 12:00 AM,2,4,2,BNPL,Y,28,0
CXAUQ_124,40,50,380,M,21,NT,Urban,Phone_iOS,Browser,Daily,15,12:00 PM - 6:00 PM,1,2,2,BNPL,N,0,0
CXAUQ_840,40,210,318,F,55,QLD,Urban,Tablet_Android,Browser,Monthly,27,12:00 AM - 6:00 AM,2,4,3,Card,N,0,0
CXAUQ_1481,1250,92,265,F,58,NSW,Urban,Phone_Android,Browser,Daily,48,6:00 PM - 12:00 AM,5,5,4,BNPL,N,0,0
CXAUQ_286,40,226,0,M,44,NSW,Urban,Phone_iOS,App,Daily,36,12:00 PM - 6:00 PM,6,1,3,eWallet,Y,18,0
CXAUQ_2620,650,152,56,M,37,VIC,Urban,Tablet_iOS,Browser,Monthly,27,6:00 PM - 12:00 AM,4,1,4,BNPL,N,0,0
CXAUQ_17,300,86,112,F,26,VIC,Urban,Phone_iOS,App,Daily,29,12:00 PM - 6:00 PM,3,2,3,eWallet,Y,8,0
CXAUQ_2451,40,121,350,M,20,ACT,Urban,Tablet_Android,App,Weekly,48,6:00 AM - 12:00 PM,2,1,3,eWallet,Y,7,0
CXAUQ_1605,1200,228,415,F,55,SA,Urban,Tablet_Android,App,Monthly,57,6:00 PM - 12:00 AM,8,5,4,BNPL,Y,21,0
CXAUQ_1490,40,60,427,M,33,NSW,Urban,Phone_iOS,App,Daily,9,6:00 PM - 12:00 AM,1,2,2,BNPL,Y,28,0
CXAUQ_1006,850,78,240,F,58,WA,Urban,Phone_Android,Browser,Weekly,54,12:00 AM - 6:00 AM,11,5,4,BNPL,N,0,0
CXAUQ_2337,40,50,385,M,21,ACT,Rural,Phone_iOS,App,Weekly,30,6:00 AM - 12:00 PM,1,1,2,BNPL,Y,18,0
CXAUQ_93,40,125,63,M,25,VIC,Rural,Phone_iOS,App,Daily,2,12:00 PM - 6:00 PM,3,1,4,Card,Y,27,5
CXAUQ_1620,40,276,49,F,20,WA,Rural,Phone_Android,App,Monthly,28,6:00 PM - 12:00 AM,3,1,4,eWallet,Y,6,0
CXAUQ_2714,700,276,219,M,37,NSW,Rural,Phone_iOS,Browser,Daily,31,6:00 PM - 12:00 AM,5,4,4,BNPL,N,0,0
CXAUQ_1795,40,102,67,M,57,QLD,Urban,Tablet_Android,Browser,Weekly,39,6:00 AM - 12:00 PM,1,5,3,eWallet,N,0,0
CXAUQ_2542,40,243,84,M,41,NSW,Urban,Tablet_iOS,Browser,Daily,38,6:00 PM - 12:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_871,700,173,399,F,54,QLD,Urban,Tablet_Android,App,Monthly,55,12:00 AM - 6:00 AM,3,4,4,BNPL,Y,30,0
CXAUQ_1920,600,155,499,F,55,VIC,Rural,Tablet_iOS,App,Weekly,4,6:00 AM - 12:00 PM,11,4,4,BNPL,Y,18,0
CXAUQ_1432,300,50,282,F,33,NSW,Urban,Phone_iOS,App,Daily,12,6:00 PM - 12:00 AM,6,1,1,BNPL,Y,13,0
CXAUQ_1176,350,78,40,F,24,QLD,Rural,Phone_iOS,Browser,Weekly,29,12:00 AM - 6:00 AM,5,3,4,eWallet,N,0,0
CXAUQ_1963,40,193,288,F,60,VIC,Urban,Tablet_iOS,App,Daily,48,6:00 AM - 12:00 PM,4,3,1,BNPL,Y,18,0
CXAUQ_1577,1450,160,397,M,52,QLD,Urban,Phone_Android,Browser,Weekly,17,6:00 PM - 12:00 AM,1,4,4,BNPL,N,0,0
CXAUQ_1476,950,257,412,M,60,VIC,Urban,Tablet_Android,App,Weekly,13,6:00 PM - 12:00 AM,8,5,4,BNPL,Y,27,3
CXAUQ_2856,700,50,0,F,54,TAS,Urban,Tablet_Android,Browser,Monthly,43,6:00 PM - 12:00 AM,14,4,4,BNPL,N,0,0
CXAUQ_2076,40,62,173,M,43,NSW,Urban,Phone_iOS,App,Daily,5,6:00 AM - 12:00 PM,3,3,3,eWallet,Y,6,0
CXAUQ_1788,1100,230,464,M,55,NT,Urban,Tablet_Android,Browser,Monthly,41,6:00 PM - 12:00 AM,4,4,4,BNPL,N,0,0
CXAUQ_1416,750,220,40,M,50,NSW,Urban,Tablet_Android,App,Weekly,18,6:00 PM - 12:00 AM,7,4,4,eWallet,Y,15,0
CXAUQ_917,1100,158,0,M,50,NSW,Rural,Phone_Android,App,Daily,45,12:00 AM - 6:00 AM,1,5,4,BNPL,Y,9,0
CXAUQ_2670,650,217,40,M,42,NSW,Urban,Tablet_iOS,App,Daily,41,6:00 PM - 12:00 AM,3,1,4,BNPL,Y,11,0
CXAUQ_890,40,155,155,F,31,SA,Rural,Phone_iOS,Browser,Weekly,33,12:00 AM - 6:00 AM,3,2,2,BNPL,N,0,0
CXAUQ_2027,40,61,484,F,30,NT,Rural,Tablet_iOS,Browser,Weekly,39,6:00 AM - 12:00 PM,4,3,2,BNPL,N,0,0
CXAUQ_512,1350,169,0,M,58,ACT,Rural,Phone_Android,App,Weekly,18,12:00 PM - 6:00 PM,14,5,4,BNPL,Y,7,0
CXAUQ_1238,650,50,70,M,57,VIC,Rural,Tablet_Android,App,Weekly,41,12:00 AM - 6:00 AM,14,3,4,eWallet,Y,9,8
CXAUQ_2555,800,95,331,M,46,VIC,Rural,Phone_Android,Browser,Weekly,13,6:00 PM - 12:00 AM,14,4,4,BNPL,N,0,0
CXAUQ_1031,155,48,40,M,61,NSW,Rural,Tablet_iOS,Browser,Daily,48,12:00 AM - 6:00 AM,4,1,4,Card,N,0,0
CXAUQ_1390,600,168,58,M,45,VIC,Rural,Phone_iOS,Browser,Monthly,29,6:00 PM - 12:00 AM,6,3,4,eWallet,N,0,0
CXAUQ_2694,1300,281,392,F,48,WA,Urban,Tablet_iOS,App,Weekly,6,6:00 PM - 12:00 AM,14,4,4,BNPL,Y,3,0
CXAUQ_1020,950,169,276,F,60,WA,Urban,Phone_Android,Browser,Monthly,50,12:00 AM - 6:00 AM,2,4,4,BNPL,N,0,0
CXAUQ_1056,125,172,121,M,63,NSW,Urban,Tablet_Android,Browser,Daily,53,12:00 AM - 6:00 AM,3,2,1,BNPL,N,0,0
CXAUQ_1131,1200,224,254,F,58,NSW,Urban,Tablet_iOS,Browser,Daily,4,12:00 AM - 6:00 AM,2,4,4,BNPL,N,0,0
CXAUQ_2438,850,221,449,M,53,WA,Rural,Tablet_Android,Browser,Weekly,42,6:00 AM - 12:00 PM,12,4,4,BNPL,N,0,0
CXAUQ_516,1000,50,0,F,54,WA,Urban,Tablet_Android,Browser,Weekly,42,12:00 PM - 6:00 PM,12,4,4,BNPL,N,0,0
CXAUQ_2664,40,167,280,F,31,NSW,Urban,Phone_iOS,Browser,Daily,35,6:00 PM - 12:00 AM,5,2,3,eWallet,N,0,0
CXAUQ_563,900,51,438,M,40,NSW,Urban,Phone_Android,Browser,Daily,40,12:00 PM - 6:00 PM,2,3,4,BNPL,N,0,0
CXAUQ_2251,40,98,171,F,34,NSW,Urban,Phone_iOS,App,Daily,53,6:00 AM - 12:00 PM,1,1,3,eWallet,Y,20,0
CXAUQ_612,40,50,40,M,30,SA,Urban,Tablet_Android,Browser,Daily,34,12:00 PM - 6:00 PM,1,2,3,eWallet,N,0,0
CXAUQ_2335,1200,162,40,M,43,SA,Urban,Tablet_Android,Browser,Weekly,54,6:00 AM - 12:00 PM,13,5,4,eWallet,N,0,0
CXAUQ_574,40,63,40,F,58,VIC,Urban,Phone_Android,App,Daily,56,12:00 PM - 6:00 PM,1,2,3,eWallet,Y,26,0
CXAUQ_554,850,73,456,F,51,NSW,Urban,Tablet_Android,Browser,Daily,45,12:00 PM - 6:00 PM,6,5,4,BNPL,N,0,0
CXAUQ_1410,1600,50,56,M,46,NSW,Rural,Phone_Android,Browser,Daily,47,6:00 PM - 12:00 AM,8,5,4,eWallet,N,0,0
CXAUQ_234,700,171,466,F,58,VIC,Urban,Phone_Android,App,Monthly,25,12:00 PM - 6:00 PM,14,5,4,BNPL,Y,10,0
CXAUQ_2775,500,145,473,F,29,QLD,Urban,Phone_iOS,App,Monthly,6,6:00 PM - 12:00 AM,3,2,4,Card,Y,29,0
CXAUQ_1722,1800,129,207,M,47,NT,Rural,Tablet_Android,Browser,Monthly,6,6:00 PM - 12:00 AM,8,5,4,BNPL,N,0,0
CXAUQ_1785,750,50,287,M,39,NSW,Urban,Phone_iOS,Browser,Daily,49,6:00 PM - 12:00 AM,6,4,4,BNPL,N,0,0
CXAUQ_546,40,54,40,M,31,TAS,Urban,Tablet_iOS,Browser,Daily,30,12:00 PM - 6:00 PM,1,2,3,eWallet,N,0,0
CXAUQ_2037,450,155,324,M,44,NT,Urban,Tablet_iOS,App,Weekly,12,6:00 AM - 12:00 PM,4,1,4,BNPL,Y,5,1
CXAUQ_1867,40,64,167,M,39,VIC,Rural,Phone_iOS,Browser,Daily,58,6:00 AM - 12:00 PM,1,1,4,eWallet,N,0,0
CXAUQ_1729,1350,245,476,F,49,NSW,Rural,Tablet_Android,Browser,Monthly,3,6:00 PM - 12:00 AM,13,5,4,BNPL,N,0,0
CXAUQ_929,40,89,320,M,35,TAS,Rural,Tablet_iOS,App,Monthly,52,12:00 AM - 6:00 AM,6,2,4,eWallet,Y,8,0
CXAUQ_1228,700,99,134,M,39,NSW,Urban,Phone_iOS,App,Daily,7,12:00 AM - 6:00 AM,2,3,4,eWallet,Y,7,0
CXAUQ_2054,40,50,271,M,31,VIC,Rural,Phone_iOS,App,Monthly,8,6:00 AM - 12:00 PM,3,1,3,BNPL,Y,25,0
CXAUQ_2645,1150,111,281,F,48,NSW,Urban,Tablet_Android,App,Daily,49,6:00 PM - 12:00 AM,4,5,4,BNPL,Y,17,0
CXAUQ_416,40,67,0,M,35,VIC,Rural,Tablet_iOS,Browser,Daily,46,12:00 PM - 6:00 PM,1,3,4,eWallet,N,0,0
CXAUQ_2762,40,171,406,M,24,NSW,Urban,Phone_iOS,App,Monthly,16,6:00 PM - 12:00 AM,2,2,3,eWallet,Y,24,8
CXAUQ_186,1400,254,253,F,53,QLD,Urban,Tablet_Android,Browser,Monthly,7,12:00 PM - 6:00 PM,6,5,4,BNPL,N,0,0
CXAUQ_923,40,126,63,F,22,ACT,Urban,Phone_iOS,Browser,Daily,46,12:00 AM - 6:00 AM,6,2,3,eWallet,N,0,0
CXAUQ_1625,650,163,136,M,45,VIC,Rural,Tablet_iOS,App,Weekly,0,6:00 PM - 12:00 AM,3,5,4,eWallet,Y,23,0
CXAUQ_372,40,57,0,F,48,NSW,Urban,Phone_iOS,Browser,Daily,39,12:00 PM - 6:00 PM,1,2,3,eWallet,N,0,0
CXAUQ_1043,40,187,0,M,67,NSW,Urban,Tablet_iOS,Browser,Daily,15,12:00 PM - 6:00 PM,3,2,3,Card,N,0,0
CXAUQ_2830,900,50,40,F,33,WA,Urban,Phone_iOS,Browser,Weekly,58,6:00 PM - 12:00 AM,1,4,4,BNPL,N,0,0
CXAUQ_1738,40,129,207,M,29,NSW,Rural,Phone_iOS,Browser,Daily,56,6:00 PM - 12:00 AM,5,2,2,BNPL,N,0,0
CXAUQ_847,40,215,108,M,24,VIC,Urban,Phone_iOS,App,Daily,26,12:00 AM - 6:00 AM,4,3,1,BNPL,Y,23,0
CXAUQ_2686,40,50,210,M,51,VIC,Rural,Tablet_Android,Browser,Daily,13,6:00 PM - 12:00 AM,1,1,4,eWallet,N,0,0
CXAUQ_2287,800,174,135,M,44,ACT,Urban,Phone_Android,Browser,Monthly,17,6:00 AM - 12:00 PM,7,4,4,eWallet,N,0,0
CXAUQ_2615,800,259,111,F,59,SA,Rural,Tablet_Android,Browser,Monthly,31,6:00 PM - 12:00 AM,7,4,4,BNPL,N,0,0
CXAUQ_601,1100,50,276,F,39,TAS,Urban,Tablet_Android,Browser,Monthly,50,12:00 PM - 6:00 PM,4,4,4,BNPL,N,0,0
CXAUQ_1948,40,139,351,M,38,VIC,Urban,Phone_iOS,Browser,Weekly,0,6:00 AM - 12:00 PM,1,1,2,BNPL,N,0,0
CXAUQ_2139,40,53,329,F,44,QLD,Urban,Tablet_iOS,Browser,Daily,22,6:00 AM - 12:00 PM,1,3,1,BNPL,N,0,0
CXAUQ_2797,40,88,59,M,29,WA,Rural,Phone_iOS,App,Weekly,4,6:00 PM - 12:00 AM,1,1,4,eWallet,Y,27,3
CXAUQ_2092,40,200,165,F,26,NT,Urban,Tablet_iOS,Browser,Weekly,11,6:00 AM - 12:00 PM,6,1,3,eWallet,N,0,0
CXAUQ_1650,1000,102,134,M,49,NSW,Urban,Tablet_Android,App,Weekly,58,6:00 PM - 12:00 AM,14,4,4,eWallet,Y,2,0
CXAUQ_1538,40,216,364,F,24,NSW,Rural,Tablet_iOS,Browser,Daily,33,6:00 PM - 12:00 AM,2,2,2,BNPL,N,0,0
CXAUQ_2009,1100,50,100,M,59,QLD,Urban,Tablet_Android,Browser,Monthly,22,6:00 AM - 12:00 PM,12,5,4,eWallet,N,0,0
CXAUQ_2853,550,130,0,M,36,WA,Urban,Phone_Android,App,Weekly,1,6:00 PM - 12:00 AM,4,4,4,BNPL,Y,23,0
CXAUQ_23,40,50,139,M,21,VIC,Rural,Phone_iOS,App,Daily,1,12:00 PM - 6:00 PM,1,4,4,eWallet,Y,28,6
CXAUQ_534,1000,256,0,F,54,NSW,Urban,Tablet_iOS,App,Daily,21,12:00 PM - 6:00 PM,10,4,4,BNPL,Y,6,0
CXAUQ_1324,40,50,40,F,33,VIC,Rural,Phone_iOS,Browser,Daily,5,6:00 PM - 12:00 AM,1,1,4,eWallet,N,0,0
CXAUQ_1452,1100,50,58,M,56,VIC,Urban,Tablet_Android,App,Weekly,58,6:00 PM - 12:00 AM,11,4,4,eWallet,Y,4,0
CXAUQ_447,400,73,0,F,33,SA,Urban,Tablet_iOS,App,Daily,7,12:00 PM - 6:00 PM,2,2,3,Card,Y,2,0
CXAUQ_1562,40,190,136,M,34,NSW,Urban,Phone_iOS,Browser,Daily,31,6:00 PM - 12:00 AM,6,1,3,eWallet,N,0,0
CXAUQ_1781,1000,287,357,F,41,NSW,Urban,Tablet_Android,App,Monthly,50,6:00 PM - 12:00 AM,2,4,4,BNPL,Y,24,3
CXAUQ_2122,1200,50,235,M,53,VIC,Urban,Phone_Android,App,Weekly,35,6:00 AM - 12:00 PM,11,5,4,BNPL,Y,16,0
CXAUQ_2238,40,217,312,M,21,NSW,Urban,Phone_iOS,Browser,Daily,45,6:00 AM - 12:00 PM,5,1,1,BNPL,N,0,0
CXAUQ_2177,700,255,484,M,46,WA,Urban,Phone_Android,App,Weekly,14,6:00 AM - 12:00 PM,2,5,4,BNPL,Y,7,0
CXAUQ_1940,40,235,136,M,21,VIC,Urban,Phone_iOS,App,Daily,37,6:00 AM - 12:00 PM,2,3,3,eWallet,Y,6,0
CXAUQ_267,1400,215,155,M,46,NSW,Urban,Phone_Android,Browser,Daily,18,12:00 PM - 6:00 PM,1,4,4,BNPL,N,0,0
CXAUQ_392,1050,291,0,F,49,NSW,Urban,Tablet_Android,App,Daily,20,12:00 PM - 6:00 PM,10,4,4,BNPL,Y,24,0
CXAUQ_1706,1400,243,203,M,43,NSW,Urban,Tablet_Android,Browser,Daily,15,6:00 PM - 12:00 AM,11,5,4,BNPL,N,0,0
CXAUQ_573,500,245,373,F,38,NSW,Urban,Tablet_Android,Browser,Daily,17,12:00 PM - 6:00 PM,5,2,4,Card,N,0,0
CXAUQ_1974,40,50,137,M,57,NSW,Urban,Phone_iOS,Browser,Daily,16,6:00 AM - 12:00 PM,1,1,3,eWallet,N,0,0
CXAUQ_1467,700,151,307,M,44,QLD,Rural,Tablet_iOS,Browser,Monthly,17,6:00 PM - 12:00 AM,6,4,4,BNPL,N,0,0
CXAUQ_786,850,176,419,F,44,NSW,Rural,Tablet_Android,App,Weekly,11,12:00 PM - 6:00 PM,11,3,4,eWallet,Y,19,6
CXAUQ_939,40,116,208,M,30,SA,Urban,Tablet_iOS,Browser,Weekly,29,12:00 AM - 6:00 AM,5,1,2,BNPL,N,0,0
CXAUQ_1401,600,213,303,M,40,NT,Urban,Phone_iOS,Browser,Monthly,28,6:00 PM - 12:00 AM,3,2,4,BNPL,N,0,0
CXAUQ_2164,40,50,269,M,24,NSW,Urban,Tablet_iOS,Browser,Monthly,22,6:00 AM - 12:00 PM,2,3,2,BNPL,N,0,0
CXAUQ_293,40,80,0,M,52,NT,Urban,Tablet_iOS,Browser,Weekly,25,12:00 PM - 6:00 PM,1,2,3,eWallet,N,0,0
CXAUQ_1855,40,170,169,M,25,VIC,Urban,Phone_iOS,Browser,Weekly,52,6:00 AM - 12:00 PM,1,2,3,eWallet,N,0,0
CXAUQ_934,750,50,376,M,33,NT,Rural,Tablet_iOS,Browser,Monthly,6,12:00 AM - 6:00 AM,4,2,4,eWallet,N,0,0
CXAUQ_591,850,290,473,F,52,VIC,Urban,Phone_Android,Browser,Weekly,14,12:00 PM - 6:00 PM,9,5,4,BNPL,N,0,0
CXAUQ_2205,40,123,360,F,24,TAS,Rural,Phone_iOS,Browser,Weekly,54,6:00 AM - 12:00 PM,1,1,2,BNPL,N,0,0
CXAUQ_152,40,166,329,F,44,SA,Urban,Tablet_iOS,Browser,Monthly,28,12:00 PM - 6:00 PM,6,4,2,BNPL,N,0,0
CXAUQ_1052,0,232,0,M,57,VIC,Urban,Phone_Android,App,Weekly,6,12:00 AM - 6:00 AM,3,5,3,eWallet,Y,4,0
CXAUQ_2052,1150,214,431,M,59,VIC,Rural,Tablet_Android,Browser,Daily,18,6:00 AM - 12:00 PM,9,5,4,BNPL,N,0,0
CXAUQ_832,40,200,100,M,54,VIC,Urban,Phone_iOS,Browser,Daily,29,12:00 AM - 6:00 AM,5,1,3,Card,N,0,0
CXAUQ_2433,1250,287,496,F,53,TAS,Rural,Tablet_Android,Browser,Weekly,12,6:00 AM - 12:00 PM,4,4,4,BNPL,N,0,0
CXAUQ_2702,1600,50,63,F,53,NSW,Urban,Phone_iOS,Browser,Daily,12,6:00 PM - 12:00 AM,5,5,4,BNPL,N,0,0
CXAUQ_2672,40,69,205,M,50,VIC,Urban,Tablet_iOS,App,Weekly,54,6:00 PM - 12:00 AM,1,2,3,eWallet,Y,21,0
CXAUQ_2055,950,241,340,F,55,VIC,Urban,Phone_Android,App,Weekly,11,6:00 AM - 12:00 PM,1,5,4,BNPL,Y,5,0
CXAUQ_484,40,293,0,F,25,NSW,Rural,Phone_iOS,Browser,Weekly,56,12:00 PM - 6:00 PM,2,2,4,eWallet,N,0,0
CXAUQ_818,40,215,333,F,30,VIC,Rural,Phone_iOS,Browser,Daily,35,12:00 AM - 6:00 AM,5,3,4,eWallet,N,0,0
CXAUQ_1981,850,297,414,F,40,NSW,Urban,Tablet_iOS,App,Daily,38,6:00 AM - 12:00 PM,11,4,4,BNPL,Y,28,0
CXAUQ_457,800,50,0,F,53,NSW,Urban,Tablet_iOS,App,Daily,31,12:00 PM - 6:00 PM,6,4,4,BNPL,Y,28,0
CXAUQ_2305,40,50,124,M,43,VIC,Urban,Tablet_Android,Browser,Daily,44,6:00 AM - 12:00 PM,1,5,3,eWallet,N,0,0
CXAUQ_219,1100,289,364,F,56,NT,Urban,Phone_Android,Browser,Weekly,0,12:00 PM - 6:00 PM,8,4,4,BNPL,N,0,0
CXAUQ_2024,40,131,40,M,24,NSW,Rural,Tablet_iOS,App,Weekly,35,6:00 AM - 12:00 PM,3,1,4,eWallet,Y,16,0
CXAUQ_2531,40,142,500,F,23,NSW,Urban,Tablet_iOS,App,Daily,21,6:00 PM - 12:00 AM,1,2,3,eWallet,Y,17,0
CXAUQ_2056,750,154,143,M,56,QLD,Urban,Phone_Android,Browser,Monthly,34,6:00 AM - 12:00 PM,6,5,4,eWallet,N,0,0
CXAUQ_452,650,172,0,F,51,NSW,Urban,Tablet_iOS,Browser,Weekly,30,12:00 PM - 6:00 PM,2,4,4,BNPL,N,0,0
CXAUQ_497,750,157,0,F,49,NT,Urban,Tablet_iOS,Browser,Weekly,48,12:00 PM - 6:00 PM,14,4,4,BNPL,N,0,0
CXAUQ_803,40,50,40,F,49,VIC,Urban,Phone_iOS,Browser,Daily,8,12:00 AM - 6:00 AM,1,5,2,BNPL,N,0,0
CXAUQ_1251,1050,50,197,F,45,NT,Urban,Tablet_iOS,Browser,Monthly,22,12:00 AM - 6:00 AM,11,3,4,eWallet,N,0,0
CXAUQ_95,550,50,317,F,58,VIC,Urban,Phone_iOS,App,Daily,6,12:00 PM - 6:00 PM,7,3,4,BNPL,Y,12,0
CXAUQ_1016,40,191,318,F,31,TAS,Rural,Phone_iOS,App,Daily,33,12:00 AM - 6:00 AM,6,2,3,BNPL,Y,22,0
CXAUQ_1192,40,85,40,F,25,VIC,Rural,Phone_iOS,Browser,Monthly,20,12:00 AM - 6:00 AM,1,1,4,eWallet,N,0,0
CXAUQ_2288,1300,156,40,M,58,NT,Rural,Phone_Android,Browser,Monthly,52,6:00 AM - 12:00 PM,8,1,4,eWallet,N,0,0
CXAUQ_743,750,184,480,M,42,NSW,Urban,Tablet_Android,App,Monthly,37,12:00 PM - 6:00 PM,8,3,4,Card,Y,11,0
CXAUQ_602,40,50,337,M,34,NSW,Urban,Phone_Android,Browser,Daily,5,12:00 PM - 6:00 PM,6,1,3,eWallet,N,0,0
CXAUQ_2369,650,99,178,F,38,SA,Rural,Phone_iOS,Browser,Weekly,59,6:00 AM - 12:00 PM,2,2,4,eWallet,N,0,0
CXAUQ_1354,1050,250,189,F,47,NSW,Urban,Tablet_Android,App,Daily,47,6:00 PM - 12:00 AM,10,5,4,eWallet,Y,27,8
CXAUQ_216,40,91,368,M,39,NSW,Urban,Tablet_iOS,Browser,Daily,35,12:00 PM - 6:00 PM,1,1,1,BNPL,N,0,0
CXAUQ_429,800,176,0,F,45,NSW,Urban,Tablet_iOS,Browser,Daily,16,12:00 PM - 6:00 PM,8,3,4,BNPL,N,0,0
CXAUQ_272,1300,195,120,M,60,NSW,Urban,Phone_Android,Browser,Daily,44,12:00 PM - 6:00 PM,14,5,4,BNPL,N,0,0
CXAUQ_2621,1050,159,228,M,48,QLD,Rural,Tablet_Android,App,Monthly,28,6:00 PM - 12:00 AM,13,4,4,BNPL,Y,29,0
CXAUQ_254,40,183,120,M,37,SA,Urban,Phone_iOS,App,Weekly,35,12:00 PM - 6:00 PM,3,2,3,eWallet,Y,9,0
CXAUQ_1175,40,171,162,F,21,ACT,Urban,Phone_iOS,App,Monthly,49,12:00 AM - 6:00 AM,2,1,3,eWallet,Y,21,0
CXAUQ_1624,550,50,40,M,29,TAS,Urban,Tablet_iOS,Browser,Weekly,28,6:00 PM - 12:00 AM,6,1,4,eWallet,N,0,0
CXAUQ_2347,900,56,432,M,43,NSW,Urban,Tablet_Android,Browser,Daily,35,6:00 AM - 12:00 PM,14,4,4,BNPL,N,0,0
CXAUQ_1032,1500,0,0,F,55,NSW,Rural,Phone_Android,Browser,Monthly,22,12:00 AM - 6:00 AM,8,5,4,eWallet,N,0,0
CXAUQ_2113,40,283,40,M,39,TAS,Urban,Tablet_iOS,App,Monthly,37,6:00 AM - 12:00 PM,6,2,3,eWallet,Y,13,0
CXAUQ_2857,500,135,0,M,30,SA,Urban,Phone_Android,App,Monthly,8,6:00 PM - 12:00 AM,1,3,4,Card,Y,30,0
CXAUQ_1847,40,50,270,F,34,VIC,Urban,Phone_iOS,Browser,Daily,41,6:00 AM - 12:00 PM,2,1,1,BNPL,N,0,0
CXAUQ_784,40,142,71,M,25,SA,Rural,Phone_iOS,Browser,Monthly,1,12:00 PM - 6:00 PM,2,1,4,Card,N,0,0
CXAUQ_1235,1150,50,300,M,52,NT,Rural,Tablet_Android,Browser,Weekly,54,12:00 AM - 6:00 AM,5,4,4,BNPL,N,0,0
CXAUQ_2415,1500,115,427,M,54,WA,Rural,Tablet_Android,App,Monthly,12,6:00 AM - 12:00 PM,6,5,4,BNPL,Y,13,0
CXAUQ_2799,1350,217,41,M,56,TAS,Rural,Tablet_Android,Browser,Monthly,3,6:00 PM - 12:00 AM,7,4,4,BNPL,N,0,0
CXAUQ_1536,700,197,263,F,42,WA,Urban,Tablet_iOS,App,Weekly,0,6:00 PM - 12:00 AM,6,1,4,BNPL,Y,18,0
CXAUQ_192,300,143,40,F,37,NT,Urban,Tablet_iOS,App,Weekly,32,12:00 PM - 6:00 PM,1,1,3,eWallet,Y,2,0
CXAUQ_2386,750,107,474,F,40,NSW,Rural,Tablet_iOS,App,Daily,17,6:00 AM - 12:00 PM,4,5,4,BNPL,Y,27,8
CXAUQ_1853,40,300,111,F,26,NSW,Urban,Phone_iOS,Browser,Weekly,45,6:00 AM - 12:00 PM,4,1,3,eWallet,N,0,0
CXAUQ_2520,40,215,391,M,21,NT,Urban,Phone_iOS,Browser,Daily,3,6:00 PM - 12:00 AM,4,2,3,eWallet,N,0,0
CXAUQ_2594,450,50,448,M,38,VIC,Urban,Phone_iOS,Browser,Daily,28,6:00 PM - 12:00 AM,2,1,4,Card,N,0,0
CXAUQ_1946,450,50,286,M,45,VIC,Rural,Phone_iOS,App,Daily,6,6:00 AM - 12:00 PM,3,2,4,BNPL,Y,25,0
